Notes,state,state_code,year,year_code,single_year_ages,age,deaths,population,opioid_death_rate
,California,6,2005,2005,51 years,51,36,475895,7.6
,California,6,2005,2005,52 years,52,46,455989,10.1
,California,6,2005,2005,53 years,53,40,436258,9.2
,California,6,2005,2005,54 years,54,33,426964,7.7
,California,6,2005,2005,55 years,55,27,431548,6.3
,California,6,2005,2005,56 years,56,24,403880,5.9
,California,6,2005,2005,57 years,57,20,393516,5.1
,California,6,2005,2005,58 years,58,14,408444,Unreliable
,California,6,2005,2005,59 years,59,15,315094,Unreliable
,California,6,2005,2005,60 years,60,10,308497,Unreliable
,California,6,2005,2005,61 years,61,11,294099,Unreliable
,California,6,2005,2005,63 years,63,12,259722,Unreliable
,California,6,2006,2006,20 years,20,10,521502,Unreliable
,California,6,2006,2006,21 years,21,17,527023,Unreliable
,California,6,2006,2006,22 years,22,14,521187,Unreliable
,California,6,2006,2006,23 years,23,16,534436,Unreliable
,California,6,2006,2006,24 years,24,14,541294,Unreliable
,California,6,2006,2006,25 years,25,14,563820,Unreliable
,California,6,2006,2006,26 years,26,18,554010,Unreliable
,California,6,2006,2006,27 years,27,13,530958,Unreliable
,California,6,2006,2006,28 years,28,12,512121,Unreliable
,California,6,2006,2006,29 years,29,15,497026,Unreliable
,California,6,2006,2006,30 years,30,22,500455,4.4
,California,6,2006,2006,31 years,31,20,499037,4
,California,6,2006,2006,32 years,32,17,494171,Unreliable
,California,6,2006,2006,33 years,33,18,502559,Unreliable
,California,6,2006,2006,34 years,34,15,515836,Unreliable
,California,6,2006,2006,35 years,35,20,548601,3.6
,California,6,2006,2006,36 years,36,29,574938,5
,California,6,2006,2006,37 years,37,27,532319,5.1
