state,state_code,year,year_code,sex,sex_code,deaths,population,opioid_death_rate
Washington,53.0,2020.0,2020.0,Female,F,323.0,3840014.0,8.4
Washington,53.0,2020.0,2020.0,Male,M,814.0,3853598.0,21.1
West Virginia,54.0,1999.0,1999.0,Female,F,,931810.0,
West Virginia,54.0,1999.0,1999.0,Male,M,16.0,879991.0,
West Virginia,54.0,2000.0,2000.0,Female,F,,929174.0,
West Virginia,54.0,2000.0,2000.0,Male,M,18.0,879170.0,
West Virginia,54.0,2001.0,2001.0,Female,F,26.0,923643.0,2.8
West Virginia,54.0,2001.0,2001.0,Male,M,65.0,877838.0,7.4
West Virginia,54.0,2002.0,2002.0,Female,F,21.0,923841.0,2.3
West Virginia,54.0,2002.0,2002.0,Male,M,95.0,881573.0,10.8
West Virginia,54.0,2003.0,2003.0,Female,F,50.0,925835.0,5.4
West Virginia,54.0,2003.0,2003.0,Male,M,129.0,886460.0,14.6
West Virginia,54.0,2004.0,2004.0,Female,F,81.0,927027.0,8.7
West Virginia,54.0,2004.0,2004.0,Male,M,151.0,889411.0,17.0
West Virginia,54.0,2005.0,2005.0,Female,F,33.0,927690.0,3.6
West Virginia,54.0,2005.0,2005.0,Male,M,97.0,892802.0,10.9
West Virginia,54.0,2006.0,2006.0,Female,F,91.0,930605.0,9.8
West Virginia,54.0,2006.0,2006.0,Male,M,165.0,897307.0,18.4
West Virginia,54.0,2007.0,2007.0,Female,F,94.0,932683.0,10.1
West Virginia,54.0,2007.0,2007.0,Male,M,207.0,901369.0,23.0
West Virginia,54.0,2008.0,2008.0,Female,F,119.0,934911.0,12.7
West Virginia,54.0,2008.0,2008.0,Male,M,221.0,905399.0,24.4
West Virginia,54.0,2009.0,2009.0,Female,F,53.0,937434.0,5.7
West Virginia,54.0,2009.0,2009.0,Male,M,105.0,910341.0,11.5
West Virginia,54.0,2010.0,2010.0,Female,F,150.0,939408.0,16.0
West Virginia,54.0,2010.0,2010.0,Male,M,250.0,913586.0,27.4
West Virginia,54.0,2011.0,2011.0,Female,F,170.0,940283.0,18.1
West Virginia,54.0,2011.0,2011.0,Male,M,339.0,915081.0,37.0
West Virginia,54.0,2012.0,2012.0,Female,F,163.0,940008.0,17.3
West Virginia,54.0,2012.0,2012.0,Male,M,270.0,915405.0,29.5
West Virginia,54.0,2013.0,2013.0,Female,F,164.0,938728.0,17.5
West Virginia,54.0,2013.0,2013.0,Male,M,303.0,915576.0,33.1
West Virginia,54.0,2014.0,2014.0,Female,F,172.0,936411.0,18.4
West Virginia,54.0,2014.0,2014.0,Male,M,342.0,913915.0,37.4
West Virginia,54.0,2015.0,2015.0,Female,F,222.0,933068.0,23.8
West Virginia,54.0,2015.0,2015.0,Male,M,353.0,911060.0,38.7
West Virginia,54.0,2016.0,2016.0,Female,F,207.0,925159.0,22.4
West Virginia,54.0,2016.0,2016.0,Male,M,483.0,905943.0,53.3
West Virginia,54.0,2017.0,2017.0,Female,F,265.0,917237.0,28.9
West Virginia,54.0,2017.0,2017.0,Male,M,538.0,898620.0,59.9
West Virginia,54.0,2018.0,2018.0,Female,F,225.0,911492.0,24.7
West Virginia,54.0,2018.0,2018.0,Male,M,451.0,894340.0,50.4
West Virginia,54.0,2019.0,2019.0,Female,F,215.0,904377.0,23.8
West Virginia,54.0,2019.0,2019.0,Male,M,432.0,887770.0,48.7
West Virginia,54.0,2020.0,2020.0,Female,F,326.0,900511.0,36.2
West Virginia,54.0,2020.0,2020.0,Male,M,781.0,884276.0,88.3
Wisconsin,55.0,1999.0,1999.0,Female,F,12.0,2701525.0,
Wisconsin,55.0,1999.0,1999.0,Male,M,42.0,2631141.0,1.6
Wisconsin,55.0,2000.0,2000.0,Female,F,29.0,2714634.0,1.1
Wisconsin,55.0,2000.0,2000.0,Male,M,58.0,2649041.0,2.2
Wisconsin,55.0,2001.0,2001.0,Female,F,36.0,2733647.0,1.3
Wisconsin,55.0,2001.0,2001.0,Male,M,72.0,2673188.0,2.7
Wisconsin,55.0,2002.0,2002.0,Female,F,54.0,2751697.0,2.0
Wisconsin,55.0,2002.0,2002.0,Male,M,89.0,2693465.0,3.3
Wisconsin,55.0,2003.0,2003.0,Female,F,49.0,2766901.0,1.8
Wisconsin,55.0,2003.0,2003.0,Male,M,115.0,2712302.0,4.2
Wisconsin,55.0,2004.0,2004.0,Female,F,57.0,2782678.0,2.0
Wisconsin,55.0,2004.0,2004.0,Male,M,130.0,2731348.0,4.8
Wisconsin,55.0,2005.0,2005.0,Female,F,82.0,2797061.0,2.9
Wisconsin,55.0,2005.0,2005.0,Male,M,135.0,2749105.0,4.9
Wisconsin,55.0,2006.0,2006.0,Female,F,83.0,2812276.0,3.0
Wisconsin,55.0,2006.0,2006.0,Male,M,199.0,2765379.0,7.2
Wisconsin,55.0,2007.0,2007.0,Female,F,102.0,2827782.0,3.6
Wisconsin,55.0,2007.0,2007.0,Male,M,208.0,2782993.0,7.5
Wisconsin,55.0,2008.0,2008.0,Female,F,99.0,2842268.0,3.5
Wisconsin,55.0,2008.0,2008.0,Male,M,208.0,2798728.0,7.4
Wisconsin,55.0,2009.0,2009.0,Female,F,115.0,2856103.0,4.0
Wisconsin,55.0,2009.0,2009.0,Male,M,210.0,2813161.0,7.5
Wisconsin,55.0,2010.0,2010.0,Female,F,134.0,2864586.0,4.7
Wisconsin,55.0,2010.0,2010.0,Male,M,211.0,2822400.0,7.5
Wisconsin,55.0,2011.0,2011.0,Female,F,126.0,2875675.0,4.4
Wisconsin,55.0,2011.0,2011.0,Male,M,285.0,2836092.0,10.0
Wisconsin,55.0,2012.0,2012.0,Female,F,142.0,2883326.0,4.9
Wisconsin,55.0,2012.0,2012.0,Male,M,288.0,2843072.0,10.1
Wisconsin,55.0,2013.0,2013.0,Female,F,184.0,2890553.0,6.4
Wisconsin,55.0,2013.0,2013.0,Male,M,355.0,2852160.0,12.4
Wisconsin,55.0,2014.0,2014.0,Female,F,197.0,2898057.0,6.8
Wisconsin,55.0,2014.0,2014.0,Male,M,360.0,2859507.0,12.6
Wisconsin,55.0,2015.0,2015.0,Female,F,178.0,2903737.0,6.1
Wisconsin,55.0,2015.0,2015.0,Male,M,388.0,2867600.0,13.5
Wisconsin,55.0,2016.0,2016.0,Female,F,269.0,2905282.0,9.3
Wisconsin,55.0,2016.0,2016.0,Male,M,526.0,2873426.0,18.3
Wisconsin,55.0,2017.0,2017.0,Female,F,295.0,2912745.0,10.1
Wisconsin,55.0,2017.0,2017.0,Male,M,566.0,2882738.0,19.6
Wisconsin,55.0,2018.0,2018.0,Female,F,248.0,2921295.0,8.5
Wisconsin,55.0,2018.0,2018.0,Male,M,542.0,2892273.0,18.7
Wisconsin,55.0,2019.0,2019.0,Female,F,289.0,2925225.0,9.9
Wisconsin,55.0,2019.0,2019.0,Male,M,598.0,2897209.0,20.6
Wisconsin,55.0,2020.0,2020.0,Female,F,356.0,2928939.0,12.2
Wisconsin,55.0,2020.0,2020.0,Male,M,846.0,2903716.0,29.1
Wyoming,56.0,1999.0,1999.0,Female,F,,244518.0,
Wyoming,56.0,1999.0,1999.0,Male,M,,247262.0,
Wyoming,56.0,2000.0,2000.0,Female,F,,245408.0,
Wyoming,56.0,2000.0,2000.0,Male,M,,248374.0,
Wyoming,56.0,2001.0,2001.0,Female,F,,245327.0,
Wyoming,56.0,2001.0,2001.0,Male,M,,249330.0,
Wyoming,56.0,2002.0,2002.0,Female,F,,247785.0,
Wyoming,56.0,2002.0,2002.0,Male,M,,252232.0,
Wyoming,56.0,2003.0,2003.0,Female,F,,249128.0,
Wyoming,56.0,2003.0,2003.0,Male,M,,254325.0,
Wyoming,56.0,2004.0,2004.0,Female,F,,251506.0,
Wyoming,56.0,2004.0,2004.0,Male,M,,257600.0,
Wyoming,56.0,2005.0,2005.0,Female,F,,253726.0,
Wyoming,56.0,2005.0,2005.0,Male,M,,260431.0,
Wyoming,56.0,2006.0,2006.0,Female,F,,257361.0,
Wyoming,56.0,2006.0,2006.0,Male,M,,265306.0,
Wyoming,56.0,2007.0,2007.0,Female,F,,262776.0,
Wyoming,56.0,2007.0,2007.0,Male,M,13.0,272100.0,
Wyoming,56.0,2008.0,2008.0,Female,F,15.0,267982.0,
Wyoming,56.0,2008.0,2008.0,Male,M,19.0,278061.0,
Wyoming,56.0,2009.0,2009.0,Female,F,,274046.0,
Wyoming,56.0,2009.0,2009.0,Male,M,23.0,285805.0,8.0
Wyoming,56.0,2010.0,2010.0,Female,F,17.0,276189.0,
Wyoming,56.0,2010.0,2010.0,Male,M,20.0,287437.0,7.0
Wyoming,56.0,2011.0,2011.0,Female,F,15.0,278401.0,
Wyoming,56.0,2011.0,2011.0,Male,M,22.0,289757.0,7.6
Wyoming,56.0,2012.0,2012.0,Female,F,18.0,282131.0,
Wyoming,56.0,2012.0,2012.0,Male,M,15.0,294281.0,
Wyoming,56.0,2013.0,2013.0,Female,F,21.0,285380.0,7.4
Wyoming,56.0,2013.0,2013.0,Male,M,22.0,297278.0,7.4
Wyoming,56.0,2014.0,2014.0,Female,F,16.0,286111.0,
Wyoming,56.0,2014.0,2014.0,Male,M,31.0,298042.0,10.4
Wyoming,56.0,2015.0,2015.0,Female,F,21.0,287206.0,7.3
Wyoming,56.0,2015.0,2015.0,Male,M,22.0,298901.0,7.4
Wyoming,56.0,2016.0,2016.0,Female,F,25.0,286559.0,8.7
Wyoming,56.0,2016.0,2016.0,Male,M,21.0,298942.0,7.0
Wyoming,56.0,2017.0,2017.0,Female,F,19.0,283877.0,
Wyoming,56.0,2017.0,2017.0,Male,M,19.0,295438.0,
Wyoming,56.0,2018.0,2018.0,Female,F,20.0,283203.0,7.1
Wyoming,56.0,2018.0,2018.0,Male,M,13.0,294534.0,
Wyoming,56.0,2019.0,2019.0,Female,F,16.0,284029.0,
Wyoming,56.0,2019.0,2019.0,Male,M,27.0,294730.0,9.2
Wyoming,56.0,2020.0,2020.0,Female,F,16.0,285437.0,
Wyoming,56.0,2020.0,2020.0,Male,M,38.0,296891.0,12.8
